PC1,PC2,Cluster
2.577859920564231,1.6598292174925886,2
-3.356564276935758,0.8173325609910325,0
-1.3111339677951543,-2.235390376366331,1
-0.03435880697543847,0.08525166983521859,1
-0.13540347444707354,-0.3473738624155232,1
-0.2597083829960021,-1.035292770159396,1
0.11819028298908188,-1.6356523952127588,1
3.335200988204231,1.953188127091794,2
1.777077114483493,1.9606380459018655,2
-3.2582501964119026,1.0514164878719117,0
0.06479211645111851,-1.245177711141601,1
0.5161210363818277,-1.4440696627016365,1
-2.9348927649947614,1.7267509725462789,0
-0.46303051969759335,0.057707181655179074,1
-2.7250332817354743,1.1609706821294241,0
-0.7314773185869529,-1.2339393528853082,1
0.23751638603260813,-1.1636193344841281,1
-0.7299623090065198,-2.4234299731133055,1
1.3563808297471305,0.8180690413577905,2
-3.0956665665477487,1.4761319778352258,0
-2.132901787618092,2.694978526348306,0
-0.6735383603890522,-2.1716053666665007,1
2.62798751128313,2.138108679157156,2
0.9472025337744067,-0.30851146125789614,2
-2.9381862301389226,1.1149888314190934,0
1.070504689371917,0.36613376113685814,2
0.7582870629219493,-1.3842858484003742,1
0.15100243746447964,0.15452190026409562,1
1.9320718878000371,0.5097519895367874,2
-2.730010480007593,1.5071027014728862,0
-2.2561128723759913,1.349587565775513,0
0.23785339855331664,-2.318357501900271,1
-0.26360097798706233,-2.1395366591538316,1
1.2270955881915424,-0.5748237693544032,1
-1.9403464717866696,2.2564992654224416,0
-1.5553826927435483,-1.56219717313087,1
-1.6418193553360076,-1.893729611401561,1
-0.07737861294336063,-1.6954293963437341,1
0.4924285237650612,0.6336580326250848,2
-0.007333360051483245,-1.6260112752757165,1
-1.4155482162518984,-1.8893735833094074,1
-0.8109107730305438,-1.357193576666218,1
-1.5680956928556171,-1.6737548920961527,1
-3.046674597784671,0.877562311192936,0
0.1343173177506826,-0.259086357974566,1
0.9297129481989191,0.6616160864022231,2
0.27225377574149223,-1.4596282791520672,1
-2.025836155146815,2.9502315860676003,0
3.247024356856959,2.312874917160722,2
-2.201573282772631,2.733446137116519,0
0.7644511721409103,-0.7397615255600754,1
-2.217459653194275,1.7960688677622456,0
2.8266247923695897,0.5413135464158574,2
3.4712658785615043,2.117939917948255,2
-3.4574836025160383,0.6695096549202468,0
1.1986746428765735,-0.07074032583913059,2
-0.08028899413110849,-1.387784873023956,1
2.9234971267631025,1.7803692666936208,2
-0.1551064461972525,-1.530236028524316,1
0.1381918823755778,-0.8105423814212913,1
0.5366750357961297,-0.48330243231806697,1
1.2979177583016326,1.999527376822799,2
-0.6126562146501331,-2.142446100310939,1
0.9741192129455726,-0.8810547729792717,1
2.672674305107056,1.4356080170925487,2
-1.3034285230760385,-2.0107492090685253,1
-1.725968079940831,-1.9762648164890688,1
-2.438426868011893,2.453383269312183,0
-2.6781933157534756,1.7195987565959148,0
0.9550455983917238,-1.6422591789360292,1
1.09992050350948,0.8252317780329319,2
0.5648889565824661,1.919613351324403,2
1.188258644437295,1.6015174711764886,2
2.220810587636718,1.8481618274286644,2
-0.23931715432749415,-1.9167935513297722,1
-0.6707872112007385,-2.367877014649797,1
-1.5291708698821684,2.8621405589018716,0
-2.944269614925128,0.9098954071628531,0
-1.3320547261247762,-1.2912264187907443,1
-2.897623050665737,0.8724913762789472,0
-0.3110656171402017,-0.5672374546995937,1
0.7025358622024191,0.6237584024212771,2
-1.1830263703246715,-1.5018344578021305,1
0.930091865629885,-0.9084693109194435,1
1.6757914939034761,1.3259338650837664,2
2.511240103431783,0.9990407223332967,2
1.5126088868320096,0.19852280652727058,2
-0.46332677779608256,-1.9220558934749619,1
-2.049083882334934,2.5504433879709416,0
-2.4567582295624435,0.9693539823787112,0
-0.9048782050624947,-1.8002535682183591,1
-1.3302093575360048,-1.0947483628417618,1
0.15819559812973952,-1.6397158706489696,1
0.8315553079420756,-2.1337460212620827,1
-3.1395315752609054,1.2243974375209186,0
2.268288316999649,1.8088684137114244,2
3.095316712669477,1.8103758201102158,2
0.8525724468148194,0.7278104933276863,2
2.435927197274121,0.4246164120365722,2
-0.24070402678893904,-1.9383899290689097,1
-0.3550062525246178,-2.420873407523566,1
0.2976056941364398,-0.05937987053133109,1
0.19764413073710188,-2.2991252766104253,1
-1.3791789050931973,-1.8227567654652934,1
1.8435700403422435,0.092964758838677,2
1.7923421819720335,0.5555473664066933,2
-0.7983636378947273,-1.7580546333478773,1
-0.6844675070082079,-1.847889845631118,1
0.9284097652190056,0.6266035866765918,2
-3.1133808565925793,0.47723155631741376,0
1.4492424684467418,1.571500626156478,2
3.0141309805936647,2.191552256039275,2
2.498858035633166,1.2118733631773937,2
-1.191326671411583,-1.7398650163067777,1
0.21829234363587982,-1.0534344751786548,1
-0.5514912335001734,-2.2315509217252507,1
1.4892661872171076,-1.809754954098223,1
2.32132805939561,-0.5245272175077091,2
-0.06167758885281499,0.10353491813098514,1
2.276701390772404,1.2380115909593317,2
1.9943729497135063,2.1824082914338647,2
-2.0523840462692635,2.091357163688956,0
1.2013128649586187,-1.2007047522757592,1
-2.4494524676091523,2.1951368906254394,0
-1.3733376849454166,2.669473475826523,0
0.8979071918514322,-1.9380870454265748,1
0.6830190820215444,0.7522374696046217,2
-1.754899856558998,-1.7707995895681679,1
1.6052527144362212,-1.0899350833055668,1
-1.076502033095426,-2.110100664411833,1
0.1655541492671049,-1.5693152116570648,1
2.547935192789859,0.2990961462218835,2
0.32769715464145555,-1.0938398475526885,1
-0.24747810676060367,-1.064853884643531,1
-1.2303465789810564,-1.536819445734722,1
-1.2268527595650756,-1.3027267732864785,1
-1.0903660048115071,-1.6057940942989042,1
-3.1040348773169866,0.6951272999438731,0
0.37422602776051117,0.2085483959126796,1
0.4426537072415977,-0.5756130743893189,1
0.26994907082466413,-1.2666215993368928,1
-0.9130127311002619,-1.7333684238290288,1
-0.8132152807589906,-1.999967376984395,1
0.01764727871560698,-2.5027154298336773,1
-1.1521068750711296,-1.7974348566700007,1
0.6288234135055014,-2.2276734568895242,1
-0.24490602738250616,0.04842148836333804,1
0.28232825932158856,0.06930711751315288,1
0.4561351318232024,-2.5171010843350956,1
-3.2676280903824413,0.7010511021413792,0
-3.4405614339976034,0.4549758787235587,0
1.416134212175186,0.9946201950303657,2
2.104769715638045,-1.0287690255187527,2
1.0783695581423978,-0.060993637463774675,2
-0.832307385469323,-1.8276871476639638,1
-0.049571566810309275,-0.8352987764983226,1
0.7673039849525923,-2.5595138827073294,1
0.005892943042909243,-1.7474216337740174,1
1.269143306619891,1.9723405493964752,2
0.7315927458423086,-0.6893229556329716,1
-2.0441247857323495,2.5817755217856466,0
0.9585507064322923,-1.7141654233281978,1
0.27509053295907426,0.5844712968748795,2
1.9824706569387445,-0.5483496479973993,2
1.3213135306414843,0.6810897691228663,2
-3.1373578166817526,0.3129727910479219,0
0.4266200724892252,-1.1677312305607077,1
2.255691522633729,1.0617998946866138,2
-0.13047004499431852,-2.54590927287806,1
-0.2985379460027945,-2.204320068032601,1
2.4016612000227475,1.467469726751108,2
-1.9282697812053335,2.3242562111900775,0
0.8021749454171919,1.042366409971577,2
1.3271033579034575,-1.424210324151253,1
1.2503761912644706,-0.48077548737230397,2
1.8615499798664232,0.6125415497065769,2
1.5509253799023455,1.6905775332607564,2
-1.3252456962817665,-2.230978341606251,1
-1.218769226096629,-0.6353345862215116,1
1.2740882972737226,1.3467397899483171,2
2.311725009387809,0.4681284298274697,2
0.4820731669929631,-1.9707519411378769,1
-0.3227407832351531,-2.905998214492323,1
-0.17252852647763683,-1.3677883726785567,1
0.710494551727538,-1.9796688529079125,1
-2.512642467710745,1.9628824239943068,0
-3.0879826078028665,0.7464846571512209,0
1.8035415714853769,0.14499399817970698,2
-0.2528414728473151,-2.241564219043073,1
-0.4836998807652274,-1.8244419102022182,1
1.9410880201154095,1.6546029190688512,2
2.1932865533066495,0.16887997073105201,2
2.433343482446554,1.578128572564387,2
1.2207061794069054,-0.6216214591128109,2
2.8503536435384014,0.6633949419941554,2
-0.06868356339286391,-1.0058764437749321,1
2.3709756159209627,2.3126318696090187,2
1.380852554861807,1.04795530287351,2
-2.3434317409371146,2.1815910489717503,0
-2.421034504611375,1.75270327151768,0
-0.04923257364067282,-2.8910973603397587,1
-0.05316351160911678,-2.177019201365412,1
-2.0078352428765327,2.7449201551519513,0
-0.4154538500933077,-1.3412296917736388,1
2.5738955543691673,0.9451345895361036,2
0.4892823999477659,0.6686824326845381,2
-1.2953992772779905,-0.9504866043567717,1
0.46652917416987083,-2.4951907908466473,1
0.17646944383768806,-1.194422622754279,1
-0.26623432884207787,-1.7748735896044012,1
-0.16288325790322233,-1.8476852635418832,1
-0.11703610606724241,-2.0294274237800627,1
2.928002064981763,1.156125986614409,2
-0.6270383369409837,-1.1211727276694994,1
1.605332495988322,0.41174752615456756,2
-3.4043134545070384,0.7608034907889509,0
1.543389314539182,0.2189537986939529,2
0.15452030509776318,0.4838552745726295,1
-2.4162393488440577,1.742012735427113,0
-0.1576088427964808,-1.4875172610274896,1
0.06386701495078137,-1.462006841663527,1
-0.22046467497257044,-0.7775269545376049,1
-3.4533597253441446,0.4571925321499075,0
2.8792318159238786,1.1729659106480856,2
3.518684039075443,2.3964868934802204,2
-2.7367184520057424,1.98050780119385,0
-0.029624878255934656,-2.269543106373658,1
-1.1398310812902552,-0.1053003270855199,1
2.4037149702503022,1.2397520618272606,2
1.265426266993401,-0.5941034323079404,2
1.3273398639669522,0.7574230388843721,2
-1.8726197296100069,-1.8128540290323119,1
1.5083501500186407,-0.41382481635728124,2
2.0130552125159618,1.4995986449861174,2
0.2993257281614409,-0.9526334955655344,1
1.1243904784826086,0.2568015419206905,2
-1.4499096758547991,-1.6791792435579485,1
2.1259926239970603,1.7191968911787818,2
0.1176791776315986,-1.888823945796724,1
2.3535622959133895,0.494819160205097,2
-2.7562941065901665,0.47032419387670243,0
2.175923705146697,-0.47005773522340827,2
0.45324102374091935,0.3489902287925357,2
1.3396096141550609,-0.5122566899761765,2
-1.5512412221954641,-1.8267964759092554,1
1.089664379526345,-1.124163692201298,1
1.4983915469511118,-0.450156179385295,2
-0.9108001218143013,-2.6854510707171904,1
-3.1479922815971024,0.8596282550129358,0
2.0826948471255555,-1.0509315794003715,2
2.3843687115825616,1.704660916707944,2
2.334972052334904,-0.33660732086907147,2
0.3114463640797789,-1.0436994754459643,1
0.5863149169553948,-1.0234102873448534,1
-2.9197063859339933,1.7430983805163682,0
-2.7493201976316484,1.507246191144762,0
-3.0845264302420605,1.03583987306632,0
2.7899547307315506,1.0385669027536797,2
0.521491226416862,1.0682823495950657,2
-2.8759984163405727,1.1398863941304258,0
-1.8944248018247145,2.360139484285676,0
2.2929503279028376,1.1212328448734945,2
1.3849260193648805,-0.8247012895328436,2
-3.2534174863813954,0.27039928867082735,0
-3.2638620419539803,0.27544951602578666,0
0.2631309755008119,-2.636240315412423,1
-1.8208004423427757,1.9592918525992769,0
0.5006131927800227,-1.3190692140920066,1
1.586889290923091,-0.1199263932008498,2
1.0578504254204253,-1.0611307600390494,1
-0.27276603053359927,-0.9133370120277406,1
2.8447095344007667,1.5970452531062602,2
-2.0408741368149705,2.128202946811503,0
0.28107658516895795,-0.7823323932691557,1
-0.1600101674792256,-2.5036501141066725,1
-2.7330629327507308,0.8798449523527826,0
-0.6043619026859242,-2.073301801292761,1
1.1945700661320175,0.2393195696801504,2
-2.1609789474913406,2.2830479226030675,0
-1.0331053295943189,-0.8581166581889028,1
0.6213246233420746,-0.5912293601990251,1
2.9340819195840604,0.30209383420212144,2
0.13762193566998057,-1.3552415280048482,1
0.07012002052566066,-1.7085163828747905,1
0.8566561503259676,1.1262004886053594,2
-2.179276131521347,2.1125930458888407,0
1.7505589161326616,2.2019066758808106,2
-1.193802612576082,-1.5391556860876194,1
-1.099114504772322,-1.7507881894484827,1
-2.245031719022711,1.7307737550551592,0
-0.3679501874810236,-0.691959393385124,1
-2.5374564587554023,1.8651567383229914,0
3.6120189365062054,2.4350235061124024,2
1.2128693878205965,-0.48327730283782727,2
-1.3199180515706814,-1.4043535195883525,1
1.406622216885405,-0.4439465560719455,2
2.195435032507126,-0.40937419015284365,2
2.8045528284554386,1.365318660396073,2
-0.3022331575297963,-0.9528675404602824,1
0.5452856786617751,-0.7955655416817036,1
2.687329816644917,0.29128209999606347,2
-1.088470222766284,-2.1081435424419595,1
-1.7118392713130413,2.438823629371699,0
0.4352287645533509,-1.2546018491073803,1
2.7184890946629676,2.234873111683312,2
-1.9219006380061012,2.2715428944038516,0
0.26577554609063336,-1.0840844973064296,1
1.2007331385452251,0.9120819444708104,2
0.47478902841395343,-1.0206989105831272,1
-1.8704893638945217,2.568476376029433,0
1.419791581807346,-0.9463419058896037,1
0.9034731459817812,0.4637171839419137,2
0.6785194456350272,0.8936510814050502,2
-3.29830634657162,0.7461251214311737,0
-0.4006689371123514,-2.423548469788224,1
-3.3975001375927283,0.7860135686371665,0
0.24142189820114882,-0.6360772456795065,1
0.4980193542910222,-1.1829801337963664,1
0.6394087006165649,-1.7633233598856952,1
4.055214992250571,1.7173921028858103,2
0.25194863155807024,0.5656224174625581,2
3.0409298034024026,0.856422875661667,2
2.4807988023894736,1.010589875996596,2
-2.692434969213511,2.0751200756278854,0
-0.7641489878546662,-1.1171199254670898,1
-2.7105130878583568,0.6444978368971244,0
-0.9893059551762332,-2.107558531968312,1
-0.2655886404670028,-1.0976721522344817,1
-0.7690390483666846,-0.4898658967127593,1
-0.4589015034724504,-1.7548003583093292,1
0.43995430060944807,-1.511168288050589,1
1.1398625478419577,-0.478036701521326,2
-0.06540840756286434,-0.5073465850725281,1
0.1725614723397981,-1.826559792742931,1
-0.6346755762397489,-1.4441586841280056,1
-3.1096275241792903,1.6017883432553244,0
0.23250887350036878,0.12754302224121455,1
0.56010309165959,-2.2219422155187796,1
3.424009648056057,1.7939567611419331,2
0.05991613012809191,-1.4044153645804,1
2.1867033849452024,1.057443807082822,2
0.9003891402918945,-1.5085545621788343,1
2.452859386392875,1.5986894831711382,2
-0.30797248681535455,-0.043262191198203126,1
-0.4383436475228626,-2.202526407179654,1
2.9012679112257747,1.5035448261878457,2
-0.7878761487484404,-1.8660970118037543,1
-0.4949774393936702,-1.9131883045205043,1
1.4466931857088987,0.3386863747342993,2
-3.438071128970554,0.45419728435413287,0
-0.35891857637950375,-0.5302158967506434,1
-0.3956415133541311,-0.14638993635943448,1
-1.9829220001240744,2.755807674100414,0
-1.0982564425242576,-2.139947465788006,1
0.7895412655117886,-1.0412162195829067,1
1.9472589311503774,0.6261680428121289,2
2.305942473868133,0.3867557219041627,2
1.209625200601165,1.3206250335310208,2
1.2573034626173027,0.553709805514276,2
1.9559069288601583,1.8024862647866837,2
1.292323439919503,-1.7245680048817333,1
-0.11673229595102017,-1.4989847271827161,1
0.17656118618922886,-1.6475805862949766,1
-0.010048544864520198,-1.5346696831778819,1
-3.4417383018845813,0.45355909175925346,0
0.9483934821336425,-0.28109599031665883,2
2.60171744807519,0.3271833410950835,2
0.22092235615944447,-2.520213497300356,1
2.436682575800639,0.3696958845184184,2
1.1315345554009735,-0.33074613168972294,2
1.6864392477346195,0.01730493256339033,2
-0.7244973169712429,-0.340019050063367,1
-0.31442430851364767,-2.37201939573067,1
0.5709442578032458,-1.4560615419806477,1
-3.133605660412582,0.7496370440855126,0
3.047594047359348,1.3154566158429852,2
0.21328378466806844,-1.6780616384899507,1
1.449109437991655,0.27048515971327514,2
0.023829833618005808,-1.3800803150683678,1
1.6930078087922056,-0.5593484995241986,2
1.3600617942538897,0.28368282306556647,2
4.021612553019934,1.9369893420505677,2
2.1784142586686204,1.0277370883759616,2
-2.720368072458952,2.1435102137918136,0
2.7251776125553744,0.4040208638021129,2
-2.5539682225411346,1.743852246036858,0
-2.0194148517171255,2.9716819491390485,0
-0.3953167229433354,-2.2933864729545332,1
3.47968386154002,1.1406171131992058,2
-0.06424586054243009,-2.302064510027541,1
0.4517233040734404,-1.7192641453226751,1
1.7074684850093813,0.15287882434294703,2
-0.029949921191061518,0.3124318507174476,1
2.481181851361092,1.0438334215398886,2
1.757816416480196,1.659636677526738,2
3.559450879212889,2.4051850360375093,2
-0.5564169572739514,-1.6447948086102313,1
-3.44671891193868,0.45511628049810526,0
0.19255906843201612,-1.823985613065723,1
-0.7315172056279328,-1.023672706952249,1
0.6400908707949333,-0.31632655742132293,1
0.865866782565759,-0.28619559032372693,1
2.7712689076832016,0.9769093523899299,2
2.69440059628041,0.3550864939518744,2
-3.21666949778004,0.7765105554363275,0
3.4081058575041245,2.1066275380072814,2
3.5947242204672567,2.3880640099322954,2
-2.2558578817073185,2.6463558336329056,0
-2.2168219742030364,1.7564381911536073,0
0.6739283561102242,-1.0529001508493134,1
1.2557365496167017,0.9975054222065975,2
-3.314057208725376,0.492499153745694,0
0.16993882399286478,0.3482597520795762,1
-0.6764078026416841,-1.9754486818845631,1
-1.2079192617229795,-1.9755124488221703,1
2.692433995462506,0.7605919869873194,2
-2.7582599143354467,0.624170255431112,0
-0.49020658477731116,-0.6917991694428076,1
2.5043699625036027,1.1151472389256145,2
-0.7237029843674297,-1.0659023428377075,1
1.4854263458409802,1.7924574497139925,2
0.6442223812547171,-0.24532109695647336,1
1.698781786131609,1.830039552028329,2
1.593384987402464,-0.8049575962458537,2
-0.7683539427400545,-0.696441923904803,1
-2.015315388609751,2.5551620036668505,0
0.7214082571130963,-0.11937873123068227,1
-0.5459792448378905,-0.6431242984991075,1
2.244772064811617,0.8462413264345344,2
2.292357612778312,-0.7394147689672657,2
1.5336857965590354,1.4069846490179714,2
1.2351123056316717,0.3415017836872487,2
-0.5416993000553415,-2.2218242134063386,1
1.8358954322898087,-0.932664099321203,2
-3.2467922099423165,0.2977416038883938,0
-3.1712418753131235,1.191151966127925,0
-0.9663514570483365,-1.870740036313613,1
0.6109310175721304,-2.4516806547741945,1
-3.1631824368763786,0.7596556673521584,0
-3.2185854065214254,0.31544395920509133,0
0.3405878704286339,-2.785863256222835,1
0.6295109101466775,0.45005235412772576,2
-3.213671878175383,1.3423869308009255,0
2.9915017582416543,1.4996335274917305,2
2.5252988936733374,2.367371332599569,2
3.4125525759449222,1.9367284112694134,2
-1.9934753401217744,2.1754966354037473,0
2.001415968539917,1.9999155339579184,2
0.5583981822299335,-0.6618729557651646,1
-1.642302690800396,-1.8917937615243048,1
-0.45140849016289575,-0.996650603497159,1
-0.48727185660751604,0.10006066104948685,1
-0.7591142982968376,-1.4037896869849187,1
1.8397357401777001,0.3052929229874203,2
-1.851622595752192,2.477339541553115,0
-0.24796465540122314,-1.5460271635248601,1
-3.36594448920116,0.7936617356726839,0
1.518030125062717,0.5203494875842223,2
2.175575497454834,0.6918155501583445,2
1.8401279967426345,0.15564748245404697,2
2.257674188386859,2.074915994659096,2
0.836602329880492,1.1827346541289034,2
-0.3141839010403759,0.257355213251047,1
3.4019940297663154,2.591650098397108,2
3.058579136101547,0.6461355740062652,2
-1.1088640031046364,-1.2673311153741813,1
-0.6883648653640534,-0.2281684041540491,1
-2.3161786779545155,2.580456058843389,0
2.7067736574969894,0.04545404854499524,2
0.8411829808433152,0.6525587876355838,2
-1.020702305513109,-1.5005975673975862,1
-1.4430502609941502,-1.7928683327769233,1
3.2026964613405116,0.5809365069952546,2
1.6413276902965084,0.26026193980280987,2
-0.08083052363341443,-1.8265484981368298,1
-0.5601187732378861,-1.598934667979837,1
2.1120540616183074,0.5466656455382319,2
1.0947457020100337,-0.075621665302754,2
-3.060560648522002,1.3176074035072478,0
-3.2144087637231453,0.6276554938014829,0
0.935195748600742,-0.8953139121245122,1
0.5807047907248043,-0.8299686898560055,1
3.2082040275240686,0.9606706942693521,2
3.566000037443704,1.123393661643838,2
1.9431122500988924,-0.35227998045446013,2
2.731248048880164,0.18167034324918477,2
0.12182814133060224,-0.0911971741930045,1
2.4889199475761594,2.5773026522389175,2
-3.2344771260243426,0.9686124473305262,0
0.3190268300476442,0.17390434887481435,1
2.967637934859044,0.9575881317225554,2
1.0790697764452373,0.10612430971355163,2
1.4925257632699636,1.80190148558687,2
2.9524804819739288,0.6870541249481419,2
0.33272097133138423,-1.7484965544807514,1
-1.630349779393863,2.9900771213976762,0
-0.033806426301022346,-0.2809399951213117,1
-0.10092308913228594,-2.199609282764418,1
1.865415515958588,-0.3241008631606998,2
-2.397759622127216,0.9494943275448724,0
1.3811188987341916,-1.760804174718288,1
-1.4531517736215265,-2.075213096069206,1
1.1458772831726638,0.6383068314761723,2
0.35430656419877005,-2.353613008925135,1
0.05628425797176376,-1.8615505148148315,1
-0.7183411178115978,-2.191239914082311,1
-0.6942611009164876,-2.05958852783499,1
-2.718614458392729,2.136560514488545,0
-2.799601196989404,0.8614485773077006,0
-2.7905954620426265,-0.026170337971775093,0
0.28341984403731046,-1.4643979590871223,1
2.52304211125188,2.261630511968671,2
1.0760025368106358,1.0266019001561708,2
-3.264810537970132,1.27718096714868,0
-2.5994840678964204,1.571331606682203,0
-1.6462857139870364,-1.9239392303071767,1
-1.4535010066010101,-1.6619141960173334,1
-3.4438818407003358,0.45601400454945995,0
1.3746221520209447,1.3247177168507416,2
-2.22033217686132,2.683923343727271,0
-0.6338246880491858,-1.998327155368694,1
-0.9162466073431094,-2.238915773527674,1
-0.4727935971708783,-0.5733626162763248,1
-1.5693782841180668,-1.8159795564467172,1
1.2661443547208473,1.7973532812960016,2
-2.111300408827467,2.283763162194218,0
-1.8731332163020213,2.653079661946619,0
-0.5388830007716029,-2.2663451651942563,1
-2.42679698168538,0.8248717198283488,0
0.8266258213028429,-0.8116461478545476,1
3.4164282949689837,0.7451850286549477,2
-2.084308576453558,1.9327832794353312,0
-1.197038745387119,-2.0081629942592163,1
0.44299248996643237,-1.3342684438376504,1
1.0347213377608828,-0.18890502460672748,2
-0.5058191316314553,-1.658380350759114,1
1.482757034407406,1.4322015800019445,2
